pitcher,team,pitch_type,rawmean,n,stuff_mean,support,low_support,atom_sum,atom_n
"Hiraldo, Yaramil",BAL,FF,4.2537239470916305e-05,85,101.8,0.5825,False,8649.0,85
"Hiraldo, Yaramil",BAL,FS,0.010883452001785449,59,112.3,0.9195,False,6626.0,59
"Hiraldo, Yaramil",BAL,SI,0.00293748383410275,1,108.0,1.5194,False,108.0,1
"Hiraldo, Yaramil",BAL,SL,0.01133424270665273,48,113.2,0.7247,False,5436.0,48
"Hjerpe, Cooper",STL,CH,-0.0014751512980082124,18,95.0,2.2777,True,1710.0,18
"Hjerpe, Cooper",STL,FC,-0.009483409553973211,9,73.4,2.174,True,661.0,9
"Hjerpe, Cooper",STL,FF,0.0026122345155777616,45,106.8,1.4783,False,4806.0,45
"Hjerpe, Cooper",STL,ST,0.006771110029041986,34,96.6,1.6914,False,3285.0,34
"Hoffman, Jeff",MIN,FF,0.004842553976168559,86,111.2,0.5239,False,9564.0,86
"Hoffman, Jeff",MIN,FS,0.0039576646231580526,30,99.9,0.6337,False,2998.0,30
"Hoffman, Jeff",MIN,SL,0.009067214231938124,125,107.8,0.7284,False,13479.0,125
"Hoffman, Jeff",TOR,FF,0.009224692304984758,297,119.7,0.5296,False,35540.0,297
"Hoffman, Jeff",TOR,FS,0.006350490835684468,200,104.2,0.6306,False,20844.0,200
"Hoffman, Jeff",TOR,SI,0.0033088328607846053,20,108.4,0.7571,False,2169.0,20
"Hoffman, Jeff",TOR,SL,0.00980937537291964,376,109.6,0.706,False,41217.0,376
"Hoffman, Nolan",KCR,CH,0.002268150867894292,5,101.8,1.9833,True,509.0,5
"Hoffman, Nolan",KCR,CU,0.01193098034709692,5,118.4,1.7323,False,592.0,5
"Hoffman, Nolan",KCR,FC,-0.01183455549471546,16,66.3,1.9258,True,1061.0,16
"Hoffman, Nolan",KCR,FF,-0.0018927033405120978,17,98.1,1.442,False,1667.0,17
"Hoffman, Nolan",KCR,SI,0.004783691044091635,24,111.1,1.458,False,2666.0,24
"Hoffman, Nolan",KCR,ST,0.009076025078280104,9,102.3,1.6189,False,921.0,9
"Hoffman, Nolan",PHI,CH,-0.001091038769421478,3,95.7,1.964,True,287.0,3
"Hoffman, Nolan",PHI,FC,-0.0057826242149790884,28,84.4,1.8823,True,2363.0,28
"Hoffman, Nolan",PHI,FF,-0.00330043867463246,25,95.2,1.2779,False,2380.0,25
"Hoffman, Nolan",PHI,SI,0.00029111888870829715,15,103.0,1.4461,False,1545.0,15
"Hoffman, Nolan",PHI,ST,0.010582721622830088,11,106.0,1.6144,False,1166.0,11
"Hoffmann, Andrew",ARI,CH,0.00721246101649388,62,111.2,0.8806,False,6895.0,62
"Hoffmann, Andrew",ARI,FF,-0.008260993186602372,105,85.7,0.6147,False,8995.0,105
"Hoffmann, Andrew",ARI,SL,0.0034159675556927538,39,94.4,0.9477,False,3682.0,39
"Holderman, Colin",CLE,CU,0.009429438894666317,90,113.1,1.3419,False,10181.0,90
"Holderman, Colin",CLE,FC,-0.00012173226423328742,1,101.0,1.0264,False,101.0,1
"Holderman, Colin",CLE,FF,0.0014723546322107553,43,104.6,0.8563,False,4497.0,43
"Holderman, Colin",CLE,SI,0.00012776002401771055,435,102.7,0.5898,False,44662.0,435
"Holderman, Colin",CLE,ST,0.01209018761680151,288,109.9,0.7311,False,31640.0,288
"Hollowell, Gavin",CHC,CH,0.0006467919814420621,23,98.8,1.6533,False,2273.0,23
"Hollowell, Gavin",CHC,FF,0.002880142265104831,91,107.4,0.8673,False,9769.0,91
"Hollowell, Gavin",CHC,SI,-0.0006807418076277827,56,101.2,0.9644,False,5668.0,56
"Hollowell, Gavin",CHC,ST,0.013987779739335269,83,114.6,1.2121,False,9511.0,83
"Holman, Grant",PHI,FF,-1.639847323531285e-05,16,101.7,,False,1627.0,16
"Holman, Grant",PHI,FS,0.007956075528636575,15,107.0,,False,1605.0,15
"Holman, Grant",PHI,SI,-0.004120707977563143,1,95.0,,False,95.0,1
"Holman, Grant",PHI,SL,0.004876619204878807,2,97.5,,False,195.0,2
"Holmes, Clay",CHC,CH,-0.01049794755436489,88,77.9,0.9256,False,6858.0,88
"Holmes, Clay",CHC,CU,0.0032958744962413153,26,99.8,1.1239,False,2596.0,26
"Holmes, Clay",CHC,FC,-0.009658626280725002,1,73.0,,False,73.0,1
"Holmes, Clay",CHC,FF,-0.01577748276074143,17,71.0,0.9476,False,1207.0,17
"Holmes, Clay",CHC,SI,-0.004284773332997669,291,94.7,0.6237,False,27564.0,291
"Holmes, Clay",CHC,SL,0.003921271413774876,90,95.6,0.6277,False,8600.0,90
"Holmes, Clay",CHC,ST,0.005028925979523901,97,92.2,0.8669,False,8944.0,97
"Holmes, Clay",NYM,CH,-0.0043218184858360926,121,89.5,0.9982,False,10830.0,121
"Holmes, Clay",NYM,CU,0.005905366630280671,73,105.5,1.2712,False,7705.0,73
"Holmes, Clay",NYM,FC,-0.0010169793300412815,17,98.6,0.7584,False,1677.0,17
"Holmes, Clay",NYM,FF,-0.014027173165231943,2,74.0,1.0195,False,148.0,2
"Holmes, Clay",NYM,SI,-0.0003567154700583075,417,101.8,0.5441,False,42455.0,417
"Holmes, Clay",NYM,SL,0.004986763279459144,41,98.1,1.0828,False,4022.0,41
"Holmes, Clay",NYM,ST,0.008569389196657012,157,101.1,0.9419,False,15869.0,157
"Holmes, Grant",ATL,CH,-0.0020036476027550008,149,93.9,1.0376,False,13995.0,149
"Holmes, Grant",ATL,CU,0.0019077637178573543,48,96.9,0.5956,False,4652.0,48
"Holmes, Grant",ATL,FC,-0.005513314443730147,180,85.2,0.5708,False,15339.0,180
"Holmes, Grant",ATL,FF,-0.004697324449393359,663,92.6,0.4154,False,61379.0,663
"Holmes, Grant",ATL,SI,-0.006900966199633662,264,90.0,0.7541,False,23749.0,264
"Holmes, Grant",ATL,SL,0.004001645423955234,937,95.8,0.5155,False,89731.0,937
"Holton, Tyler",DET,CH,-0.004718197870820992,147,88.8,0.6152,False,13050.0,147
"Holton, Tyler",DET,CU,0.003555132532563073,37,100.5,0.8541,False,3718.0,37
"Holton, Tyler",DET,FC,-0.00021136999043578738,339,101.0,0.5209,False,34250.0,339
"Holton, Tyler",DET,FF,-0.007915161410089829,136,86.3,0.5056,False,11736.0,136
"Holton, Tyler",DET,FS,-0.000303472040624391,35,92.1,1.5802,False,3224.0,35
"Holton, Tyler",DET,SI,-0.0038101951806077633,218,95.6,0.4571,False,20833.0,218
"Holton, Tyler",DET,ST,0.006057403909272537,168,94.8,0.7722,False,15924.0,168
"Hopkins, Brody",TBR,CU,0.011423819708094621,6,117.7,,False,706.0,6
"Hopkins, Brody",TBR,FC,0.014314351137727499,4,144.5,,False,578.0,4
"Hopkins, Brody",TBR,FF,0.027366951884080965,12,154.9,,False,1859.0,12
"Hoppe, Alex",BAL,FF,0.009002772940551618,88,119.3,0.7913,False,10495.0,88
"Hoppe, Alex",BAL,SI,0.0174090943110059,80,133.8,0.9493,False,10707.0,80
"Hoppe, Alex",BAL,SL,0.012212312613160182,39,115.4,1.0707,False,4500.0,39
"Hoppe, Alex",SEA,CH,0.007418068281064431,6,111.7,1.3945,False,670.0,6
"Hoppe, Alex",SEA,FF,0.0022000339503107573,177,106.0,0.7994,False,18767.0,177
"Hoppe, Alex",SEA,SI,0.010235558478699305,72,120.9,0.9026,False,8705.0,72
"Hoppe, Alex",SEA,SL,0.012429878857146177,222,115.8,1.0644,False,25715.0,222
"Horton, Cade",CHC,CU,0.006459264188177056,9,106.8,0.8931,False,961.0,9
"Horton, Cade",CHC,FF,0.003331572232444001,46,108.3,0.6616,False,4980.0,46
"Horton, Cade",CHC,FS,0.0028386781820077694,19,97.9,0.8639,False,1860.0,19
"Horton, Cade",CHC,SI,0.013603707575904471,7,127.1,1.2357,False,890.0,7
"Horton, Cade",CHC,ST,0.008511092429133978,11,100.9,0.7796,False,1110.0,11
"Houser, Adrian",SFG,CH,-0.0019736379821419675,275,94.0,0.706,False,25838.0,275
"Houser, Adrian",SFG,CU,-0.0010686801819430622,119,90.4,0.6214,False,10760.0,119
"Houser, Adrian",SFG,FF,-0.005603947647604572,370,90.8,0.5138,False,33603.0,370
"Houser, Adrian",SFG,SI,-0.002237679460907893,798,98.4,0.3797,False,78531.0,798
"Houser, Adrian",SFG,SL,0.0019337898052623594,169,90.8,0.6352,False,15347.0,169
"Hudson, Bryan",CWS,FC,0.002276104968936684,13,108.5,1.1131,False,1410.0,13
"Hudson, Bryan",CWS,FF,0.006138652466350563,651,113.7,0.5791,False,74011.0,651
"Hudson, Bryan",CWS,SI,-0.0045562565452807275,42,94.2,1.0726,False,3956.0,42
"Hudson, Bryan",CWS,ST,0.004747154394499376,270,91.5,0.8267,False,24713.0,270
"Hughes, Gabriel",COL,CH,-0.009426016311177619,126,79.9,1.3512,False,10071.0,126
"Hughes, Gabriel",COL,CU,-0.0005854907915170893,118,91.5,1.4396,False,10794.0,118
"Hughes, Gabriel",COL,FF,-0.0019048332953383925,534,98.0,1.0888,False,52327.0,534
"Hughes, Gabriel",COL,SI,-0.01002324878994841,100,84.4,1.1641,False,8440.0,100
"Hughes, Gabriel",COL,SL,0.001102230001379212,40,88.8,1.2291,False,3554.0,40
"Hughes, Gabriel",COL,ST,0.005874775821226198,129,94.3,1.6275,False,12166.0,129
"Hurt, Kyle",LAD,CH,0.007791872442977893,253,112.4,1.0821,False,28426.0,253
"Hurt, Kyle",LAD,FF,-0.0026620100231855245,398,96.5,0.7522,False,38423.0,398
"Hurt, Kyle",LAD,SL,0.010600179892533751,67,111.5,0.978,False,7470.0,67
"Hurter, Brant",DET,CH,-0.003792388057390358,43,90.5,0.7833,False,3892.0,43
"Hurter, Brant",DET,FF,-0.0061785926336597186,16,89.8,0.8099,False,1436.0,16
"Hurter, Brant",DET,SI,0.0022772133920605808,231,106.6,0.5004,False,24620.0,231
"Hurter, Brant",DET,ST,0.0038748106033125894,114,89.4,0.5933,False,10186.0,114
"Iglesias, Raisel",ATL,CH,-0.0031119210451798643,308,91.8,0.5008,False,28284.0,308
"Iglesias, Raisel",ATL,FF,-0.00010626342702403523,316,101.5,0.4317,False,32085.0,316
"Iglesias, Raisel",ATL,SI,-0.0009393677659296285,166,100.7,0.4413,False,16721.0,166
"Iglesias, Raisel",ATL,ST,0.009871435946040256,58,104.3,0.6348,False,6051.0,58
"Imai, Tatsuya",HOU,CH,-0.0048608234922947555,29,88.5,1.4603,False,2566.0,29
"Imai, Tatsuya",HOU,CU,-0.002867705828975886,6,86.7,1.5338,False,520.0,6
"Imai, Tatsuya",HOU,FF,-0.002642881310331162,610,96.6,0.8997,False,58909.0,610
"Imai, Tatsuya",HOU,FS,-0.002864517621457621,42,87.6,1.4349,False,3680.0,42
"Imai, Tatsuya",HOU,SI,-0.0068431783083317205,67,90.1,1.139,False,6037.0,67
"Imai, Tatsuya",HOU,SL,0.004035881851543605,645,95.8,1.3019,False,61822.0,645
"Imanaga, Shota",CHC,CU,-0.0027076349040332905,74,87.0,1.1495,False,6435.0,74
"Imanaga, Shota",CHC,FC,-0.0014356364079975282,54,97.4,0.9731,False,5260.0,54
"Imanaga, Shota",CHC,FF,-0.0007945791876199751,1053,100.2,0.8131,False,105469.0,1053
"Imanaga, Shota",CHC,FS,0.0007789928545168725,876,94.1,1.1899,False,82464.0,876
"Imanaga, Shota",CHC,SI,-0.007627263090386968,156,88.7,1.0682,False,13834.0,156
"Imanaga, Shota",CHC,ST,0.004273422665130421,379,90.4,1.1786,False,34243.0,379
"Irvin, Cole",LAD,CH,-0.007627865236083215,22,83.2,1.0602,False,1831.0,22
"Irvin, Cole",LAD,CU,-0.003987694724595973,7,84.0,1.0888,False,588.0,7
"Irvin, Cole",LAD,FC,-0.005080934290790224,29,86.5,0.9888,False,2509.0,29
"Irvin, Cole",LAD,FF,-0.0124594943259754,21,77.4,0.7387,False,1625.0,21
"Irvin, Cole",LAD,SI,-0.012620015616488197,23,79.7,0.7412,False,1834.0,23
"Irvin, Jake",WSH,CH,-0.000838780382162558,139,96.1,0.6536,False,13354.0,139
"Irvin, Jake",WSH,CU,0.005175022772164084,410,103.9,0.6665,False,42601.0,410
"Irvin, Jake",WSH,FC,-0.002738156175387645,186,93.5,0.8718,False,17393.0,186
"Irvin, Jake",WSH,FF,-0.0017207092858702083,538,98.4,0.4171,False,52919.0,538
"Irvin, Jake",WSH,SI,-0.004089833176427799,321,95.1,0.4999,False,30522.0,321
"Irvin, Jake",WSH,ST,0.008942122211629133,147,102.0,0.951,False,15001.0,147
"Jacob, Alek",SDP,CH,0.002669415108781929,30,102.6,1.0016,False,3078.0,30
"Jacob, Alek",SDP,FF,-0.0012653118944915666,37,99.2,0.8538,False,3671.0,37
"Jacob, Alek",SDP,SI,-0.00990711597927764,17,84.5,0.7428,False,1437.0,17
"Jacob, Alek",SDP,ST,0.009163871873170137,3,102.7,1.3419,False,308.0,3
"Jameson, Drey",ARI,CH,0.0030103850479008543,64,103.3,0.9937,False,6611.0,64
"Jameson, Drey",ARI,FF,0.0006898782377220414,64,103.1,0.5908,False,6601.0,64
"Jameson, Drey",ARI,SI,-0.00576412361302713,52,92.1,0.7382,False,4787.0,52
"Jameson, Drey",ARI,SL,0.0071674049324168924,105,103.3,1.0196,False,10846.0,105
"Jameson, Drey",ARI,ST,0.007257322683775176,21,97.8,1.2574,False,2053.0,21
"Jansen, Kenley",DET,FC,0.008624900398294364,568,127.4,0.5599,False,72365.0,568
"Jansen, Kenley",DET,SI,0.005336723547688135,44,112.0,0.6396,False,4930.0,44
"Jansen, Kenley",DET,SL,0.006043890852571863,68,100.7,0.8582,False,6845.0,68
"Javier, Cristian",HOU,CH,-0.002391066847205298,161,93.1,0.7948,False,14995.0,161
"Javier, Cristian",HOU,CU,-0.0005122557849972509,16,91.6,0.7191,False,1466.0,16
"Javier, Cristian",HOU,FC,-0.0018583904256956885,64,96.1,0.9599,False,6150.0,64
"Javier, Cristian",HOU,FF,-0.0007748157858588185,470,100.2,0.4283,False,47100.0,470
"Javier, Cristian",HOU,SI,-0.01310100762004202,11,78.7,0.7274,False,866.0,11
"Javier, Cristian",HOU,SL,0.0014624686678871512,5,89.8,0.9955,False,449.0,5
"Javier, Cristian",HOU,ST,0.008086682459969822,252,99.9,0.6858,False,25165.0,252
"Jax, Griffin",TBR,CH,0.0037687333802896737,349,104.8,1.2255,False,36563.0,349
"Jax, Griffin",TBR,CU,0.012154341027464556,138,119.0,1.5136,False,16419.0,138
"Jax, Griffin",TBR,FC,0.002507977693811899,51,109.1,1.1222,False,5564.0,51
"Jax, Griffin",TBR,FF,0.004298464475810119,272,110.1,1.0889,False,29942.0,272
"Jax, Griffin",TBR,SI,0.0011090553214061743,337,104.5,1.0293,False,35200.0,337
"Jax, Griffin",TBR,ST,0.009819976536618924,384,104.2,1.4285,False,40011.0,384
"Jobe, Jackson",DET,CU,0.006115095608064608,69,106.0,1.03,False,7313.0,69
"Jobe, Jackson",DET,FC,0.0035151752579787917,11,112.3,1.1335,False,1235.0,11
"Jobe, Jackson",DET,FF,0.003913310438899013,204,109.3,0.632,False,22304.0,204
"Jobe, Jackson",DET,FS,0.004591421129589435,62,101.0,0.7636,False,6262.0,62
"Jobe, Jackson",DET,SI,-0.000531126350919481,107,101.5,0.7549,False,10862.0,107
"Jobe, Jackson",DET,SL,0.010499753775708514,136,111.3,0.7488,False,15131.0,136
"Johnson, Pierce",CIN,FC,-0.002374917210545391,2,94.5,1.0209,False,189.0,2
"Johnson, Pierce",CIN,FF,-0.0038355753370384665,267,94.2,0.5789,False,25162.0,267
"Johnson, Pierce",CIN,SL,0.011396841496887555,476,113.4,0.7574,False,53984.0,476
"Johnson, Ryan",LAA,CH,-0.0036025055695578776,314,90.9,1.3683,False,28534.0,314
"Johnson, Ryan",LAA,FC,0.005294025103832118,548,117.5,1.0742,False,64375.0,548
"Johnson, Ryan",LAA,SI,-0.006482344901451142,280,90.8,0.8521,False,25410.0,280
"Johnson, Ryan",LAA,ST,0.007910024509398388,313,99.4,1.1724,False,31122.0,313
"Johnson, Seth",ATH,FF,0.003148887922557501,65,107.9,0.6588,False,7012.0,65
"Johnson, Seth",ATH,FS,0.007493652946626146,3,106.3,1.1057,False,319.0,3
"Johnson, Seth",ATH,SI,0.0011152881401358173,10,104.6,0.9938,False,1046.0,10
"Johnson, Seth",ATH,SL,0.007972317045524476,62,105.2,0.8952,False,6523.0,62
"Johnson, Seth",ATH,ST,0.01423082041687199,7,115.3,1.1939,False,807.0,7
"Johnson, Seth",PHI,CU,0.004476359294494614,15,102.3,1.3459,False,1535.0,15
"Johnson, Seth",PHI,FF,0.0054501877019179235,156,112.3,0.6364,False,17521.0,156
"Johnson, Seth",PHI,FS,0.012634823680855334,4,115.5,1.1855,False,462.0,4
"Johnson, Seth",PHI,SI,0.007358439278115319,28,115.7,0.7423,False,3240.0,28
"Johnson, Seth",PHI,SL,0.008248723628423592,101,105.8,0.9068,False,10688.0,101
"Johnson, Seth",PHI,ST,0.011777502735831627,19,109.1,1.1894,False,2073.0,19
"Johnson, Ty",TBR,FF,0.007170856538383911,30,115.7,0.9761,False,3472.0,30
"Johnson, Ty",TBR,SL,0.0063569858113104215,28,101.4,1.0837,False,2840.0,28
"Jones, Jared",PIT,CH,0.010572508771656431,160,117.6,0.9758,False,18812.0,160
"Jones, Jared",PIT,CU,0.010040705924730678,106,114.4,1.2605,False,12126.0,106
"Jones, Jared",PIT,FF,0.004165901285144757,648,109.9,0.4849,False,71183.0,648
"Jones, Jared",PIT,SL,0.011691746467113262,480,114.1,0.7117,False,54766.0,480
"Jones, Jared",PIT,ST,0.01587156916502863,8,119.4,1.3671,False,955.0,8
"Joyce, Ben",LAA,FF,0.01849256103287189,144,137.8,0.5711,False,19840.0,144
"Joyce, Ben",LAA,FS,0.012468476735247189,51,115.2,1.0708,False,5876.0,51
"Joyce, Ben",LAA,SL,0.0178860981729539,17,128.9,0.8302,False,2192.0,17
"Juenger, Hayden",ATH,CH,0.0005040609836147201,54,98.5,1.2594,False,5321.0,54
"Juenger, Hayden",ATH,FC,-0.0021074681315344365,76,95.4,1.0514,False,7250.0,76
"Juenger, Hayden",ATH,FF,-0.0038900348295212053,82,94.1,0.7149,False,7718.0,82
"Juenger, Hayden",ATH,SL,0.006615116752072936,32,102.1,1.0929,False,3266.0,32
"Juenger, Hayden",TOR,CH,-0.0006518510816704293,8,96.4,1.2502,False,771.0,8
"Juenger, Hayden",TOR,FC,0.00037536652794537635,13,102.8,1.1358,False,1336.0,13
"Juenger, Hayden",TOR,FF,-0.0009354783067551796,21,99.9,0.7415,False,2097.0,21
"Juenger, Hayden",TOR,SL,0.007623540842905641,5,104.4,1.1954,False,522.0,5
"Jump, Gage",ATH,CH,-0.0012662749749448087,162,95.3,1.0604,False,15437.0,162
"Jump, Gage",ATH,CU,0.0025437962962178307,187,98.3,1.0641,False,18373.0,187
"Jump, Gage",ATH,FF,0.0011442646733238028,817,103.9,0.5837,False,84920.0,817
"Jump, Gage",ATH,SI,-0.005009586665417171,90,93.4,0.8204,False,8404.0,90
"Jump, Gage",ATH,SL,0.005625911267615217,399,99.6,0.8725,False,39755.0,399
"Jump, Gage",ATH,ST,0.012059465772241797,101,109.8,1.1365,False,11088.0,101
"Junis, Jakob",TEX,CH,-0.005584635457545608,143,87.2,1.2368,False,12465.0,143
"Junis, Jakob",TEX,FF,-0.006313277703718495,149,89.4,0.7991,False,13326.0,149
"Junis, Jakob",TEX,SI,-0.008737167129668075,130,86.7,0.9003,False,11273.0,130
"Junis, Jakob",TEX,ST,0.006232442733364058,330,95.2,1.056,False,31424.0,330
"Junk, Janson",MIA,CH,0.006026536627161234,323,109.0,1.0585,False,35217.0,323
"Junk, Janson",MIA,CU,-0.000119228616031819,160,92.5,0.9344,False,14801.0,160
"Junk, Janson",MIA,FF,-0.003128530404199008,598,95.6,0.6232,False,57185.0,598
"Junk, Janson",MIA,SI,-0.002812137052080263,71,97.3,0.7788,False,6911.0,71
"Junk, Janson",MIA,SL,0.0037629810376683067,355,95.2,0.8104,False,33788.0,355
"Junk, Janson",MIA,ST,0.007786057185240486,254,99.1,1.055,False,25172.0,254
"Kahnle, Tommy",BOS,CH,-0.002727480578611886,106,92.5,0.6022,False,9808.0,106
"Kahnle, Tommy",BOS,FF,-0.005749370255073824,51,90.5,0.5515,False,4614.0,51
"Kahnle, Tommy",BOS,SL,0.002106541311976881,11,91.3,0.8777,False,1004.0,11
"Karinchak, James",ATL,CU,0.009327252806542674,64,112.9,0.9771,False,7228.0,64
"Karinchak, James",ATL,FF,-0.0009180850515897001,98,100.0,0.7236,False,9798.0,98
"Kay, Anthony",CWS,FC,-0.0012943590072863156,439,97.8,0.9445,False,42948.0,439
"Kay, Anthony",CWS,FF,-0.002710310796460504,578,96.4,0.6236,False,55747.0,578
"Kay, Anthony",CWS,FS,0.0014936589720940163,367,95.4,1.083,False,35025.0,367
"Kay, Anthony",CWS,SI,-0.00021620378849632782,449,102.1,0.8909,False,45823.0,449
"Kay, Anthony",CWS,SL,0.004989522899696192,170,98.1,0.9408,False,16685.0,170
"Kay, Anthony",CWS,ST,0.0037082409849980304,580,88.9,1.0833,False,51569.0,580
"Keller, Brad",PHI,CU,0.010810676087082053,120,116.1,0.649,False,13932.0,120
"Keller, Brad",PHI,FF,0.0021294141710099853,170,105.9,0.4652,False,18000.0,170
"Keller, Brad",PHI,FS,0.0055849675970843955,71,102.8,0.597,False,7299.0,71
"Keller, Brad",PHI,SI,0.00929875973694817,106,119.2,0.5559,False,12639.0,106
"Keller, Brad",PHI,ST,0.019196379379453985,66,127.6,0.7993,False,8419.0,66
"Keller, Brian",PHI,FC,-0.0016466861214632024,13,96.7,1.0015,False,1257.0,13
"Keller, Brian",PHI,FF,-0.009735066411932084,11,82.6,0.6557,False,909.0,11
"Keller, Brian",PHI,SI,-0.013444245606660844,5,78.2,0.9035,False,391.0,5
"Keller, Brian",PHI,ST,0.006146603263914585,10,95.0,1.2173,False,950.0,10
"Keller, Mitch",PIT,CU,0.0006443023152891462,164,94.2,0.6778,False,15443.0,164
"Keller, Mitch",PIT,FC,-0.0006671782114393098,152,99.7,0.5499,False,15151.0,152
"Keller, Mitch",PIT,FF,-0.004295432301952522,616,93.3,0.3961,False,57498.0,616
"Keller, Mitch",PIT,FS,0.0022051836172717492,168,96.7,0.8069,False,16247.0,168
"Keller, Mitch",PIT,SI,-0.007555133241171021,310,88.8,0.4085,False,27528.0,310
"Keller, Mitch",PIT,SL,0.0032633800402826246,168,94.0,0.562,False,15792.0,168
"Keller, Mitch",PIT,ST,0.00778405208579618,309,99.1,0.6181,False,30626.0,309
"Kelly, Antoine",CHC,FF,-0.005418487591668963,2,91.0,0.8264,False,182.0,2
"Kelly, Antoine",CHC,SI,-0.000276229056377512,9,101.9,0.7015,False,917.0,9
"Kelly, Antoine",CHC,SL,0.010371570076261247,7,111.0,1.3823,False,777.0,7
"Kelly, Antwone",PIT,FC,0.009117394336499274,8,128.9,1.1441,False,1031.0,8
"Kelly, Antwone",PIT,FF,0.006740105090147613,101,114.9,0.6825,False,11601.0,101
"Kelly, Antwone",PIT,FS,0.00947387006211405,18,109.9,1.2515,False,1978.0,18
"Kelly, Antwone",PIT,SI,0.005186647727290013,12,111.8,1.0166,False,1341.0,12
"Kelly, Antwone",PIT,SL,0.012991507451883271,38,117.2,1.1991,False,4454.0,38
"Kelly, Antwone",PIT,ST,0.008638424281444814,9,101.2,1.2037,False,911.0,9
"Kelly, Kevin",TBR,CH,0.004101243591496456,255,105.4,1.772,True,26866.0,255
"Kelly, Kevin",TBR,FC,-0.00392317531319956,3,90.0,0.8263,False,270.0,3
"Kelly, Kevin",TBR,FF,0.0026079910436797387,65,106.8,0.8285,False,6944.0,65
"Kelly, Kevin",TBR,SI,0.006266482398024804,525,113.7,0.549,False,59710.0,525
"Kelly, Kevin",TBR,ST,0.0063378829827877995,68,95.5,0.7175,False,6491.0,68
"Kelly, Merrill",ARI,CH,0.0043644465371837,677,105.9,0.3614,False,71672.0,677
"Kelly, Merrill",ARI,CU,0.001737412832061265,284,96.5,0.5609,False,27415.0,284
"Kelly, Merrill",ARI,FC,-0.0049077305254661575,286,87.0,0.4239,False,24883.0,286
"Kelly, Merrill",ARI,FF,-0.0021338716201063515,717,97.6,0.3259,False,69951.0,717
"Kelly, Merrill",ARI,SI,-0.00702187123807404,242,89.8,0.3802,False,21730.0,242
"Kelly, Merrill",ARI,SL,0.0028875303923404858,246,93.1,0.4895,False,22900.0,246
"Kelly, Michael",ATH,FC,0.005063513940513076,32,116.8,1.0328,False,3737.0,32
"Kelly, Michael",ATH,FF,-0.0025501133986162365,27,96.7,0.7472,False,2612.0,27
"Kelly, Michael",ATH,FS,0.004661796614527702,1,101.0,1.5093,False,101.0,1
"Kelly, Michael",ATH,SI,0.0011036570014601405,11,104.4,0.9209,False,1148.0,11
"Kelly, Michael",ATH,ST,0.010479860440536868,50,105.7,0.9397,False,5287.0,50
"Kelly, Zack",BOS,CH,0.006471179006621241,10,109.9,1.1333,False,1099.0,10
"Kelly, Zack",BOS,FC,0.005195342053059816,124,117.1,1.1281,False,14523.0,124
"Kelly, Zack",BOS,FF,0.0040330674838071736,39,109.5,1.1026,False,4271.0,39
"Kelly, Zack",BOS,SI,0.009199473865749042,48,119.1,1.0573,False,5716.0,48
"Kelly, Zack",BOS,ST,0.011094681098080811,62,107.4,1.0319,False,6661.0,62
"Kempner, William",MIA,CH,0.0006202645599842072,5,98.8,1.7627,False,494.0,5
"Kempner, William",MIA,FC,0.0008888234135883976,25,104.3,1.5316,False,2607.0,25
"Kempner, William",MIA,FF,0.008565423529413843,96,118.4,1.0075,False,11369.0,96
"Kempner, William",MIA,SI,-0.004076120465940441,29,95.1,1.2403,False,2758.0,29
"Kempner, William",MIA,ST,0.008441241531479383,44,100.8,1.589,False,4436.0,44
"Kent, Jackson",WSH,CH,-0.005271116965518518,111,87.7,1.1031,False,9738.0,111
"Kent, Jackson",WSH,CU,-0.0007041299906609591,81,91.3,1.0888,False,7392.0,81
"Kent, Jackson",WSH,FF,-0.005074238643192075,160,91.8,0.6747,False,14695.0,160
"Kent, Jackson",WSH,SI,-0.010450949930675225,73,83.6,0.8582,False,6105.0,73
"Kent, Jackson",WSH,SL,0.00046136241939087125,92,87.3,1.045,False,8034.0,92
"Kent, Zak",MIN,CU,0.0038555758539587258,10,101.1,1.2726,False,1011.0,10
"Kent, Zak",MIN,FF,-0.009335303308843221,36,83.5,0.875,False,3005.0,36
"Kent, Zak",MIN,SI,0.0001901903306134045,1,103.0,1.3783,False,103.0,1
"Kent, Zak",MIN,SL,0.005809275097443092,34,100.1,0.8549,False,3402.0,34
"Kent, Zak",WSH,CU,0.0038471777414426553,43,101.1,1.0611,False,4347.0,43
"Kent, Zak",WSH,FF,-0.001550103893329097,84,98.7,0.7967,False,8288.0,84
"Kent, Zak",WSH,SI,-0.003965906580560841,4,95.2,1.25,False,381.0,4
"Kent, Zak",WSH,SL,0.006437919789388571,82,101.6,0.8774,False,8333.0,82
"Kerkering, Orion",PHI,FF,0.001854556125191626,351,105.3,0.4186,False,36966.0,351
"Kerkering, Orion",PHI,FS,0.0024892321302710722,60,97.2,1.0194,False,5835.0,60
"Kerkering, Orion",PHI,SI,0.003466537034003239,186,108.7,0.5615,False,20215.0,186
"Kerkering, Orion",PHI,ST,0.012456286372511534,442,110.8,0.5695,False,48966.0,442
"Kerr, Ray",ATL,CU,0.0016439863053771357,12,96.4,1.2562,False,1157.0,12
"Kerr, Ray",ATL,FC,-0.0042637530672696555,7,89.3,1.1403,False,625.0,7
"Kerr, Ray",ATL,FF,0.0011194452283099828,54,103.9,0.6653,False,5611.0,54
